title,terr,dist,P&A Currency,Tht. Release Status,Box Office Release Date,Weeks in Release,Cume Box Office,Cume Admissions,Opening Wkend Box Office,OW Admissions,OW Screens,OW Rank,Current Wkend Box Office,CW Admissions,CW Screens,CW Rank,Wkend 2 Box Office,Wkend 2 Admissions,Wkend 2 Screens,Wkend 2 Rank,Wkend 3 Box Office,Wkend 3 Admissions,Wkend 3 Screens,Wkend 3 Rank,Wkend 4 Box Office,Wkend 4 Admissions,Wkend 4 Screens,Wkend 4 Rank,Wkend 5 Box Office,Wkend 5 Admissions,Wkend 5 Screens,Wkend 5 Rank,Wkend 6 Box Office,Wkend 6 Admissions,Wkend 6 Screens,Wkend 6 Rank,Wkend 7 Box Office,Wkend 7 Admissions,Wkend 7 Screens,Wkend 7 Rank,Wkend 8 Box Office,Wkend 8 Admissions,Wkend 8 Screens,Wkend 8 Rank,Wkend 9 Box Office,Wkend 9 Admissions,Wkend 9 Screens,Wkend 9 Rank,Wkend 10 Box Office,Wkend 10 Admissions,Wkend 10 Screens,Wkend 10 Rank
Songbird,Venezuela,Sun,VES,Undated,TBD,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Songbird,Vietnam,Blue Lantern,VND,Undated,TBD,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Argentina,Sun,ARS,Complete,3-May-18,6,"11,228,200.00","96,035.00",4039437,33749,137,3,0,,,,3307099,27904,168,3,1367381,11060,69,4,287828,2088,17,10,86098.04,676,6,17,24590.05,150,2,29,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Australia,StudioCanal,AUS,Complete,16-Mar-18,2,"68,681.00",,53876,,102,23,0,,,,4526,,7,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Austria,Square One,EUD,Complete,22-Jun-18,6,"114,583.00","12,727.00",36531,3827,41,7,0,,,,28234,2987,41,8,9089,941,41,16,4100,427,22,19,1568,166,10,,485,52,4,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Bahrain,Selim,BHD,Complete,22-Mar-18,2,"4,936.00","1,436.00",3702,1073,3,,0,,,,81,27,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Belgium,The Searchers,EUD,Complete,7-Mar-18,6,"124,941.00","14,813.00",59618,7052,46,13,0,,,,22272,2597,40,,13808,1578,20,,9611,1112,14,,2938,342,10,,221,22,2,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Bolivia,Sun,BOB,Complete,3-May-18,4,"429,526.00","12,801.00",154939.02,3773,18,4,0,,,,92757,2289,15,7,11932,293,5,12,1340,62,2,18,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Brazil,Sun,BRL,Complete,7-Jun-18,4,"755,281.00","55,673.00",397548,25081,193,9,0,,,,45270,2789,76,,2091,160,5,,161,23,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Bulgaria,Vertical,BGN,Complete,23-Mar-18,5,"59,283.22","7,490.00",22175,2694,40,6,0,,,,7842,931,26,,2818.63,304,13,,452.5,50,3,,30,3,1,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Cambodia,Anton,KHR,N/A,BAN,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Canada,Elevation,CAD,Complete,9-Mar-18,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Chile,Sun,CLP,Complete,10-May-18,5,"79,097,105.00","27,105.00",40524584,12908,45,5,0,,,,11862310,3854,18,10,2194609,684,3,11,1061963.19,341,1,19,74030.67,24,1,21,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,China,UCFTI,CNH,Undated,TBD,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Colombia,Sun,COP,Complete,19-Apr-18,4,"498,716,575.00","65,886.00",339323425,38091,164,3,0,,,,8363800,1072,14,18,2387000,266,3,22,714000,121,4,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Costa Rica,Sun,CRC,Complete,19-Jul-18,3,"12,381,310.00","5,102.00",5037720,1652,8,9,0,,,,2747740,1344,6,,412400,201,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Croatia,Vertical,HRK,Complete,22-Mar-18,5,"321,471.36","11,624.00",134905.03,4349,33,6,0,,,,60377.87,2033,10,,22170.24,806,22,,3081,85,3,,2598,96,3,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Czech Republic,Vertical,CZK,Complete,15-Mar-18,7,"2,058,590.00","14,303.00",1060857,7366,50,8,0,,,,389776.1,2597,50,,129416,828,16,,25597.96,177,5,,10582,75,3,,3022,19,1,,9240,77,1,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Denmark,Star Media,DKK,Complete,22-Mar-18,5,"837,957.00","9,319.00",217777,2414,49,13,0,,,,269784,2959,34,16,37685,427,14,26,29909,329,9,30,4320,44,5,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Dominican Republic,Sun,DOP,Complete,10-May-18,3,"478,350.00","2,221.00",280100,1296,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,East Africa,Anton,KES,Complete,6-Apr-18,2,"233,991.00",659.00,142183.86,309,10,7,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Ecuador,Sun,USD,Complete,20-Apr-18,4,"131,801.00","33,086.00",48818,8715,34,4,0,,,,9844,1837,27,6,12780,2291,24,6,319,72,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Egypt,Selim,EGP,Complete,22-Mar-18,5,"1,383,130.00","24,981.00",459925.08,7984,17,,0,,,,302565,5446,15,,212890,3870,6,,4750,94,2,,920,23,1,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,El Salvador,Sun,USD,Complete,10-May-18,2,"13,193.00","3,597.00",7221,1775,8,4,0,,,,1927,476,4,5,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Estonia,Forum Film,EUD,Complete,30-Mar-18,3,"16,057.00","2,906.00",9220,1533,13,9,0,,,,1989,313,7,,99,21,3,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Finland,Star Media,EUD,Complete,6-Apr-18,5,"56,544.00","5,219.00",25446,2225,34,10,0,,,,10928,972,25,,4920,478,14,,717.17,,1,,507.75,46,1,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,France,TF1,EUD,Complete,18-Apr-18,4,"334,402.00","50,657.00",150726,22859,137,15,0,,,,73424,11366,125,24,12177,1845,125,44,2046,310,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Germany,Square One,EUD,Complete,21-Jun-18,9,"320,380.00","39,471.00",121078,13878,210,10,0,,,,80706,9330,225,12,23726,2750,219,22,11903,1389,108,32,4312,502,45,,863,97,13,,683,77,8,,656,76,4,,251,27,1,,0,,,
The Strangers: Prey At Night,Greece,Odeon,EUD,Complete,29-Mar-18,5,"97,872.00","15,548.00",42188,6343,48,5,0,,,,5780,859,42,,3322,503,17,,1027,158,2,,104,16,2,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Guatemala,Sun,GTQ,Complete,10-May-18,2,"129,889.00","4,254.00",86774,2618,18,4,0,,,,10155,292,3,7,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Honduras,Sun,HNL,Complete,10-May-18,1,"223,791.00","3,271.00",153249,1913,18,3,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Hong Kong,Anton,HKD,Complete,19-Apr-18,2,"347,780.00","4,533.00",262783,3549,18,9,0,,,,2388,32,1,22,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Hungary,Vertical,HUF,Complete,8-Mar-18,6,"21,961,225.00","15,130.00",9363720.81,6443,37,7,0,,,,5362020.3,3586,26,,1186819.8,782,14,,1246370,790,12,,517360.41,329,10,,138940,125,2,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Iceland,Sena,ISK,Complete,13-Apr-18,6,"2,801,949.00","2,109.00",634884,486,3,8,0,,,,473345,319,4,8,221590,161,2,11,140660.4,100,1,13,125380.2,83,1,12,49410,59,1,18,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,India,Anton,INR,Complete,23-Mar-18,2,"2,038,996.00","9,224.00",1274856.77,5020,36,,0,,,,35840,250,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Indonesia,Anton,IDR,Complete,16-Mar-18,3,"1,746,580,000.00","39,409.00",960520000,19539,53,,0,,,,172560000,2910,19,,17205000,327,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Iraq,Selim,IQD,Complete,22-Mar-18,4,"26,940,000.00","2,963.00",9524000,929,7,,0,,,,7722000,739,6,,1640000,164,2,,60000,6,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Israel,United King,ILS,Complete,23-Mar-18,9,"384,750.00","11,189.00",131128.99,3840,16,,0,,,,75087,2200,15,,34196.01,1003,15,,5888,179,8,,6639,188,5,,1450,40,2,,447,12,2,,2946,84,2,,2907,82,2,,0,,,
The Strangers: Prey At Night,Italy,Notorious,EUD,Complete,31-May-18,10,"624,193.00","100,332.00",233843,33013,270,5,0,,,,108809,15929,218,7,49218,7115,100,11,17273,3421,38,,10391,2472,10,,5682,1415,10,,204,65,4,,6620,1655,7,,5092,1273,6,,1896,474,2,
The Strangers: Prey At Night,Japan,Presidio Corporation,YEN,Undated,TBD,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Jordan,Selim,JOD,Complete,22-Mar-18,4,"25,611.00","3,324.00",8052,1040,5,,0,,,,5654,747,4,,3368,445,3,,2345,295,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Kuwait,Selim,KWD,Complete,22-Mar-18,3,"33,875.00","10,229.00",14942,4283,5,,0,,,,6486,1861,5,,1395,399,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Laos,Anton,LAK,Complete,24-May-18,1,"1,023,980.00",,374000,,3,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Latvia,Forum Film,EUD,Complete,30-Mar-18,2,"7,237.00","1,264.00",3661,567,8,13,0,,,,999,202,4,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Lebanon,Selim,LBP,Complete,22-Mar-18,3,"46,832,750.00","3,422.00",25997257.58,1979,15,11,0,,,,5421000,444,4,23,516000,43,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Lithuania,Forum Film,EUD,Complete,30-Mar-18,2,"18,939.00","3,414.00",7650,1367,14,6,0,,,,715,122,5,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Malaysia,Anton,MYR,Complete,15-Mar-18,4,"831,567.00","64,050.00",376746,27357,57,19,0,,,,154814,10825,57,,52301,3886,22,,5743,466,7,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Mexico,Sun,MXN,Complete,4-May-18,6,"28,506,730.00","607,453.00",14018488.07,271350,676,2,0,,,,4084288,78491,589,5,618844.05,12087,135,11,336826,7138,48,21,142180,3192,30,25,31611.95,728,11,48,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Mongolia,Anton,MNT,Complete,13-Apr-18,2,"21,899,500.00","3,203.00",8851000,1320,7,5,0,,,,5509500,781,7,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Myanmar,Anton,MMK,Complete,9-Mar-18,2,"19,635,500.00","6,595.00",8550906.67,2898,3,5,0,,,,2315800,737,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Netherlands,The Searchers,EUD,Complete,8-Mar-17,10,"193,307.00","24,094.00",55354,6887,47,15,0,,,,37290,4360,47,,18288,2077,47,,17913,2065,18,,5683,689,11,,2085,257,5,,1084,117,4,,1577,164,3,,136,14,2,,162,22,1,
The Strangers: Prey At Night,New Zealand,StudioCanal,NZD,N/A,STV,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Nicaragua,Sun,NIH,Complete,10-May-18,2,"135,820.00","1,092.00",81094,644,8,4,0,,,,28035,169,2,5,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Norway,Star Media,NOK,Complete,9-Mar-18,3,"856,372.00","8,180.00",491589.97,4104,83,9,0,,,,203187.01,1716,55,13,27125,232,25,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Oman,Selim,OMR,Complete,22-Mar-18,2,"5,328.00","1,565.00",3109,909,4,,0,,,,393,114,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Pakistan,Anton,PKR,Complete,9-Mar-18,2,"2,885,854.00","5,772.00",1688004.45,3377,39,5,0,,,,143869.86,288,4,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Panama,Sun,USD,Complete,10-May-18,3,"31,147.00","6,369.00",20720,3925,18,5,0,,,,2017,425,3,10,439,94,1,13,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Paraguay,Sun,PYG,Complete,19-Apr-18,3,"71,526,500.00","2,834.00",46599000,1700,15,3,0,,,,6850000,264,7,6,1515000,61,2,11,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Peru,Sun,PEN,Complete,19-Apr-18,2,"877,511.00","89,428.00",570622,52537,100,3,0,,,,57823,4638,23,5,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Philippines,Anton,PHP,Complete,11-Apr-18,1,"4,098,037.00","19,405.00",3279669,18135,136,4,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Poland,Vertical,PLN,Complete,9-Mar-18,6,"1,291,605.09","63,612.00",686552.01,34425,126,4,0,,,,181532.01,8236,129,,75889.02,3447,91,,33725,1527,71,,8126.93,412,20,,6193.08,352,10,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Portugal,Lusomundo,EUD,Complete,15-Mar-18,5,"83,961.00","15,539.00",37390,6858,37,8,0,,,,22033,4005,40,11,2605,491,7,18,328,56,2,,92,16,2,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Qatar,Selim,QAR,Complete,22-Mar-18,1,"84,610.00","2,305.00",63415.01,1719,7,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Romania,Vertical,RON,Complete,9-Mar-18,7,"288,472.42","15,284.00",126940.99,6456,62,7,0,,,,40929.99,2075,48,,28556.98,1404,34,,1920.5,91,4,,1349.01,63,4,,143,13,1,,301,43,3,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Russia,Fyzz Facility,RUB,Complete,22-Mar-18,4,"13,158,642.17","53,009.00",11171018,43694,911,13,0,,,,1280528,5536,635,19,35505,235,185,,900.17,6,31,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Serbia,Vertical,RSD,Complete,22-Mar-18,3,"1,925,404.86","5,065.00",921312.02,2379,23,6,0,,,,363263,849,15,,99419.57,235,12,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Singapore,Anton,SGD,Complete,15-Mar-18,5,"174,505.00","17,450.00",86720,8672,19,7,0,,,,30754.01,3076,19,,15581,1558,9,,3574,357,6,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Slovakia,Vertical,EUD,Complete,22-Mar-18,7,"63,435.00","10,970.00",27742,4868,57,5,0,,,,12951,2186,26,,7006,1148,18,,2334,393,9,,567,85,5,,182,30,1,,41,6,1,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Slovenia,Vertical,EUD,N/A,STV,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,South Africa,Anton,ZAR,Complete,20-Apr-18,4,"505,768.46","8,378.00",159434,2374,26,15,0,,,,0,,,,14103.99,287,5,,1890,63,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,South Korea,First Run,KRW,Complete,11-Oct-18,3,"206,605,250.00","24,379.00",155061704.6,17860,266,8,0,,,,5131250,713,14,52,566000,92,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Spain,Sun,EUD,Complete,1-Jun-18,6,"612,493.00","100,528.00",253587,37639,254,7,0,,,,104477,15530,250,10,36046,5504,168,15,6135,943,62,26,1913,282,22,,98,14,4,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Sweden,Star Media,SEK,Complete,23-Mar-18,5,"1,586,427.00","13,484.00",505300.02,4303,54,9,0,,,,370036,3097,45,12,157702,1342,34,21,57682,494,15,27,12412,108,6,55,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,French-Speaking Switzerland,Square One,CHF,N/A,STV,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,German-Speaking Switzerland,Square One,CHF,Complete,16-Aug-18,3,"26,923.50","2,067.00",8645.07,559,13,,0,,,,9973.5,624,14,,6602.13,735,9,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Italian-Speaking Switzerland,Square One,CHF,N/A,STV,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Taiwan,Anton,TWD,Complete,20-Apr-18,3,"1,089,238.00","4,762.00",773979,3399,44,12,0,,,,32759,141,9,20,6950,25,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Thailand,Anton,THB,Complete,24-May-18,2,"2,689,981.00",,1324403,9318,80,5,0,,,,363048,,34,9,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Turkey,Anton,TRY,Complete,9-Mar-18,3,"466,726.00","37,238.00",254158.99,19181,158,8,0,,,,54150.99,4145,65,14,3231,173,4,37,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Ukraine,Fyzz Facility,UAH,Complete,12-Apr-18,2,"200,810.00","2,370.00",100949,1152,116,10,0,,,,28235,352,41,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,United Arab Emirates,Selim,AED,Complete,22-Mar-18,3,"571,547.00","13,863.00",331317.01,8088,27,8,0,,,,41642,928,9,,2305,51,1,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,United Kingdom,Vertigo,GPB,Complete,4-May-18,6,"508,890.00",,180024,,299,7,0,,,,86702,,242,15,13883,,105,23,7064,,61,34,6989,,61,38,2670,,47,43,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,United States,Aviron,USD,Complete,9-Mar-18,11,"24,586,708.00",,10402271,,2464,3,0,,,,4701089,,2464,8,2062768,,1481,14,668560,,537,21,194895,,249,26,90902,,61,33,68839,,90,36,25892,,62,51,18440,,40,52,9416,,24,71
The Strangers: Prey At Night,Uruguay,Sun,UYU,Complete,3-May-18,9,"859,379.00","4,753.00",385943.06,2123,14,4,0,,,,130845,736,7,8,112020.11,630,5,10,33852.97,164,2,17,34754.96,163,3,20,13339.94,70,2,28,15805,76,1,,17415,74,1,,1400,13,1,,0,,,
The Strangers: Prey At Night,Venezuela,Sun,VEF,Complete,8-Jun-18,5,"15,732,329,782.00","27,236.00",3865390000,5962,40,9,0,,,,2177791931,2880,28,9,1154577269,1073,14,,96522727,102,3,,12727273,8,,,0,,,,0,,,,0,,,,0,,,,0,,,
The Strangers: Prey At Night,Vietnam,Anton,VND,N/A,BAN,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Argentina,Sun,ARS,Complete,23-Nov-17,4,"1,162,658.00","11,000.00",788912.97,7498,74,9,0,,,,83773.07,745,12,19,4800.04,32,12,,399.93,,5,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Australia,Roadshow Films,AUS,Complete,26-Oct-17,7,"836,548.00",,373045,,195,5,0,,,,162275,,180,10,32665.01,,129,20,10694,,28,,1663,,9,,4579,,8,,1257,,6,,0,,,,0,,,,0,,,
Suburbicon,Austria,TMG,EUD,Complete,10-Nov-17,4,"77,174.00","9,226.00",34646,3873,41,9,0,,,,12820,1443,40,14,5728,666,27,,1446,162,14,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Bahrain,Selim,BHD,Complete,2-Nov-17,1,"4,536.00","1,500.00",3438,1138,4,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Bangladesh,PVR,BDT,,,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Belgium,The Searchers,EUD,Complete,6-Dec-17,4,"127,728.00","17,086.00",40658,5252,36,,0,,,,19538,2643,31,,9097,1211,12,,6751,949,10,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Bolivia,Sun,BOB,Complete,30-Nov-17,2,"35,428.00",807.00,19250.99,353,8,10,0,,,,525.03,16,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Brazil,Sun,BRL,Complete,21-Dec-17,6,"510,047.00","29,413.00",162389.99,8356,76,9,0,,,,81098.01,4471,60,11,26678,1528,13,,2332,157,2,,4175,267,3,,1527.99,104,1,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Bulgaria,Tandem Film,BGN,Complete,17-Nov-17,4,"32,030.00","3,522.00",16958,1777,8,7,0,,,,4625.01,513,8,,3779,374,8,,530.99,63,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Canada,Producer Deal,CAD,Complete,27-Oct-17,6,"648,922.00",,283271,,183,,0,,,,133695,,182,,19031,,45,,1524,,8,,586,,5,,125.99,,1,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Chile,Sun,CLP,Complete,23-Nov-17,1,"8,179,416.00","2,453.00",6335942.68,1814,19,9,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,China,Bona Films,CNH,Complete,12-Jan-18,5,"5,402,584.00","185,730.00",4167858.97,143335,3865,9,0,,,,49676.99,1410,133,31,57700.01,2670,69,37,1325.03,43,6,76,3531,58,10,64,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Colombia,Sun,COP,Complete,30-Nov-17,1,"52,765,400.00","4,943.00",38959787.88,3105,31,9,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Costa Rica,Sun,CRC,Complete,4-Jan-18,2,"4,500,500.00","1,718.00",2617597.7,1000,4,8,0,,,,862000,361,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Croatia,Blitz,HRK,Complete,16-Nov-17,7,"250,157.00","9,325.00",98500.97,3277,27,7,0,,,,37835.98,1276,24,,19045.03,734,24,,13733.98,457,,,5812.02,186,3,,2379.01,79,2,,875,35,1,,0,,,,0,,,,0,,,
Suburbicon,Czech Republic,AQS,CZK,Complete,9-Nov-17,5,"591,332.00","4,229.00",351895.96,2429,88,11,0,,,,60086.99,451,27,26,26556.07,177,16,,2565.9,15,3,,1650.05,16,4,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Denmark,Mis. Label,DKK,Complete,7-Dec-17,8,"3,297,871.00","62,403.00",572611.97,9788,101,3,0,,,,462468.99,8510,103,6,130243.01,2228,76,10,193072.03,3442,53,11,215503,4275,59,13,97388.03,2109,32,16,29339.99,626,11,19,16848.03,318,8,26,0,,,,0,,,
Suburbicon,Dominican Republic,Sun,DOP,Complete,23-Nov-17,1,"30,699.90",67.00,30699.9,67,2,12,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Ecuador,Sun,USD,Complete,12-Jan-18,3,"21,898.00","5,531.00",10402,1955,16,,0,,,,2135,397,14,,913,167,16,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Egypt,Selim,EGP,Complete,31-Oct-17,1,"147,295.00","2,141.00",124690.06,1798,11,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,El Salvador,Sun,USD,Complete,23-Nov-17,1,"2,961.00",798.00,1919,449,6,5,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Estonia,Forum Film,EUD,Complete,1-Dec-17,3,"14,693.00","2,527.00",5793,904,10,10,0,,,,3271,514,11,15,487,79,4,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Ethiopia,Selim,ETB,,,,0.00,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,Finland,Mis. Label,EUD,Complete,22-Dec-17,5,"50,662.00","4,920.00",2861,278,23,12,0,,,,12210,1145,19,16,4688,438,8,,960,91,2,,379,35,1,,0,,,,0,,,,0,,,,0,,,,0,,,
Suburbicon,France,Metropolitan,EUD,Complete,6-Dec-17,4,"1,088,516.00","168,501.00",541944,83248,220,10,0,,,,230377,35662,222,,41538,6430,91,,0,,108,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,
