title,terr,dist,currency,ended,cume_bo,cume_adm,w_cume,w_adm,w_screen,w_rank,date,end_date,start_2,end_2,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10
The Informer,West Indies,ATM,TTD,Complete,0,,,,21,,2019-10-16,2019-10-20,2019-10-23,2019-10-27,2019-10-30,2019-11-03,2019-11-06,2019-11-10,2019-11-13,2019-11-17,2019-11-20,2019-11-24,2019-11-27,2019-12-01,2019-12-04,2019-12-08,2019-12-11,2019-12-15,2019-12-18,2019-12-22
The Nice Guys,Argentina,Sun,ARS,Complete,0,,,,50,,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04
The Nice Guys,Australia,Roadshow Films,AUS,Complete,0,,,,262,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Austria,TMG,EUD,Complete,0,,,,57,,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07
The Nice Guys,Bahrain,Italia,BHD,Complete,0,,,,6,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Bangladesh,PVR,BDT,Complete,0,,,,1,,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14,2016-08-19,2016-08-21,2016-08-26,2016-08-28
The Nice Guys,Belgium,Belga,EUD,Complete,0,,,,47,,2016-05-15,2016-05-22,2016-05-22,2016-05-29,2016-05-29,2016-06-05,2016-06-05,2016-06-12,2016-06-12,2016-06-19,2016-06-19,2016-06-26,2016-06-26,2016-07-03,2016-07-03,2016-07-10,2016-07-10,2016-07-17,2016-07-17,2016-07-24
The Nice Guys,Bolivia,Sun,BOB,N/A,0,,,,,,NR,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Nice Guys,Brazil,Sun,BRL,Complete,0,,,,130,,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25
The Nice Guys,Bulgaria,Vertical,BGN,Complete,0,,,,18,,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31
The Nice Guys,Cambodia,MVP,KHR,Complete,0,,,,,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Canada,Warner Bros,CAD,Complete,0,,,,,,2016-05-20,2016-05-22,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24
The Nice Guys,Chile,Sun,CLP,Complete,0,,,,9,,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25,2016-09-29,2016-10-02
The Nice Guys,China,Huayi Bros.,CNH,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Nice Guys,Colombia,Sun,COP,Complete,0,,,,3,,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25,2016-09-29,2016-10-02,2016-10-06,2016-10-09,2016-10-13,2016-10-16,2016-10-20,2016-10-23,2016-10-27,2016-10-30
The Nice Guys,Costa Rica,Sun,CRC,Complete,0,,,,1,,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25
The Nice Guys,Croatia,Vertical,HRK,Complete,0,,,,21,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Czech Republic,Vertical,CZK,Complete,0,,,,43,,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07
The Nice Guys,Denmark,Mis. Label,DKK,Complete,0,,,,91,,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14
The Nice Guys,Dominican Republic,Sun,DOP,Complete,0,,,,4,,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25
The Nice Guys,East Africa,Times Media,ZAR,Complete,0,,,,9,,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14,2016-08-19,2016-08-21
The Nice Guys,Timor-Leste,Soundspace,USD,N/A,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Nice Guys,Ecuador,Sun,USD,Complete,0,,,,20,,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14,2016-08-19,2016-08-21,2016-08-26,2016-08-28,2016-09-02,2016-09-04,2016-09-09,2016-09-11,2016-09-16,2016-09-18
The Nice Guys,Egypt,Italia,EGP,Complete,0,,,,10,,2016-05-25,2016-05-29,2016-06-01,2016-06-05,2016-06-08,2016-06-12,2016-06-15,2016-06-19,2016-06-22,2016-06-26,2016-06-29,2016-07-03,2016-07-06,2016-07-10,2016-07-13,2016-07-17,2016-07-20,2016-07-24,2016-07-27,2016-07-31
The Nice Guys,El Salvador,Sun,USD,Complete,0,,,,2,,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25
The Nice Guys,Estonia,Acme Film,EUD,Complete,0,,,,9,,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31
The Nice Guys,Ethiopia,Italia,ETB,Complete,0,,,,1,,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14
The Nice Guys,Finland,Mis. Label,EUD,Complete,0,,,,32,,2016-05-20,2016-05-22,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24
The Nice Guys,France,EuropaCorp,EUD,Complete,0,,,,350,,2016-05-15,2016-05-22,2016-05-22,2016-05-29,2016-05-29,2016-06-05,2016-06-05,2016-06-12,2016-06-12,2016-06-19,2016-06-19,2016-06-26,2016-06-26,2016-07-03,2016-07-03,2016-07-10,2016-07-10,2016-07-17,2016-07-17,2016-07-24
The Nice Guys,Germany,TMG,EUD,Complete,0,,,,516,,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07
The Nice Guys,Greece,Odeon,EUD,Complete,0,,,,70,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Guatemala,Sun,GTQ,Complete,0,,,,3,,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25
The Nice Guys,Honduras,Sun,HNL,Complete,0,,,,3,,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25
The Nice Guys,Hong Kong,PT Parkit,HKD,Complete,0,,,,2,,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21
The Nice Guys,Hungary,Vertical,HUF,Complete,0,,,,42,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Iceland,Sena,ISK,Complete,0,,,,4,,2016-06-08,2016-06-12,2016-06-15,2016-06-19,2016-06-22,2016-06-26,2016-06-29,2016-07-03,2016-07-06,2016-07-10,2016-07-13,2016-07-17,2016-07-20,2016-07-24,2016-07-27,2016-07-31,2016-08-03,2016-08-07,2016-08-10,2016-08-14
The Nice Guys,India,Italia,INR,Complete,0,,,,25,,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07
The Nice Guys,Indonesia,PT Prima,IDR,Complete,0,,,,,,2016-08-16,2016-08-21,2016-08-23,2016-08-28,2016-08-30,2016-09-04,2016-09-06,2016-09-11,2016-09-13,2016-09-18,2016-09-20,2016-09-25,2016-09-27,2016-10-02,2016-10-04,2016-10-09,2016-10-11,2016-10-16,2016-10-18,2016-10-23
The Nice Guys,Iraq,Italia,IQD,Complete,0,,,,4,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Israel,United King,ILS,Complete,0,,,,23,,2016-05-19,2016-05-22,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24
The Nice Guys,Italy,Lucky Red,EUD,Complete,0,,,,336,,2016-06-01,2016-06-05,2016-06-08,2016-06-12,2016-06-15,2016-06-19,2016-06-22,2016-06-26,2016-06-29,2016-07-03,2016-07-06,2016-07-10,2016-07-13,2016-07-17,2016-07-20,2016-07-24,2016-07-27,2016-07-31,2016-08-03,2016-08-07
The Nice Guys,Japan,Klockworx,YEN,Complete,0,,,,60,,2017-02-18,2017-02-19,2017-02-25,2017-02-26,2017-03-04,2017-03-05,2017-03-11,2017-03-12,2017-03-18,2017-03-19,2017-03-25,2017-03-26,2017-04-01,2017-04-02,2017-04-08,2017-04-09,2017-04-15,2017-04-16,2017-04-22,2017-04-23
The Nice Guys,Jordan,Italia,JOD,Complete,0,,,,4,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Kuwait,Italia,KWD,Complete,0,,,,4,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Laos,MVP,LAK,Complete,0,,,,1,,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28
The Nice Guys,Latvia,Acme Film,EUD,Complete,0,,,,4,,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31
The Nice Guys,Lebanon,Italia,LBP,Complete,0,,,,9,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Lithuania,Acme Film,EUD,Complete,0,,,,10,,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31
The Nice Guys,Malaysia,MVP,MYR,Complete,0,,,,37,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Mexico,Sun,MXN,Complete,0,,,,276,,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14,2016-08-19,2016-08-21,2016-08-26,2016-08-28,2016-09-02,2016-09-04,2016-09-09,2016-09-11
The Nice Guys,Myanmar,MVP,MMK,,0,,,,,,,,1900-01-07,#VALUE!,1900-01-14,#VALUE!,1900-01-21,#VALUE!,1900-01-28,#VALUE!,1900-02-04,#VALUE!,1900-02-11,#VALUE!,1900-02-18,#VALUE!,1900-02-25,#VALUE!,1900-03-03,#VALUE!
The Nice Guys,Netherlands,Belga,EUD,Complete,0,,,,81,,2016-05-19,2016-05-22,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24
The Nice Guys,New Zealand,Roadshow Films,NZD,Complete,0,,,,89,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Nicaragua,Sun,NIH,Complete,0,,,,2,,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25
The Nice Guys,Norway,Mis. Label,NOK,Complete,0,,,,55,,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14
The Nice Guys,Oman,Italia,OMR,Complete,0,,,,3,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Pakistan,PVR,PKR,Complete,0,,,,2,,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14
The Nice Guys,Panama,Sun,USD,Complete,0,,,,6,,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25
The Nice Guys,Paraguay,Sun,PYG,Complete,0,,,,5,,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18
The Nice Guys,Peru,Sun,PEN,Complete,0,,,,11,,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25,2016-09-29,2016-10-02,2016-10-06,2016-10-09,2016-10-13,2016-10-16
The Nice Guys,Philippines,MVP,PHP,Complete,0,,,,24,,2016-06-01,2016-06-05,2016-06-08,2016-06-12,2016-06-15,2016-06-19,2016-06-22,2016-06-26,2016-06-29,2016-07-03,2016-07-06,2016-07-10,2016-07-13,2016-07-17,2016-07-20,2016-07-24,2016-07-27,2016-07-31,2016-08-03,2016-08-07
The Nice Guys,Poland,Vertical,PLN,Complete,0,,,,186,,2016-05-20,2016-05-22,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24
The Nice Guys,Portugal,Lusomundo,EUD,Complete,0,,,,55,,2016-05-25,2016-05-29,2016-06-01,2016-06-05,2016-06-08,2016-06-12,2016-06-15,2016-06-19,2016-06-22,2016-06-26,2016-06-29,2016-07-03,2016-07-06,2016-07-10,2016-07-13,2016-07-17,2016-07-20,2016-07-24,2016-07-27,2016-07-31
The Nice Guys,Qatar,Italia,QAR,Complete,0,,,,4,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Romania,Vertical,RON,Complete,0,,,,49,,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31
The Nice Guys,Russia,Paradise,RUB,Complete,0,,,,831,,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21
The Nice Guys,Serbia,Vertical,RSD,Complete,0,,,,14,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,Singapore,Golden Village,SGD,Complete,0,,,,9,,2016-05-19,2016-05-22,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24
The Nice Guys,Slovakia,Vertical,EUD,Complete,0,,,,38,,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07
The Nice Guys,Slovenia,Vertical,EUD,Complete,0,,,,10,,2016-05-19,2016-05-22,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24
The Nice Guys,South Africa,Times Media,ZAR,Complete,0,,,,49,,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21
The Nice Guys,South Korea,Nouveau,KRW,Complete,0,,,,6,,2016-07-06,2016-07-10,2016-07-13,2016-07-17,2016-07-20,2016-07-24,2016-07-27,2016-07-31,2016-08-03,2016-08-07,2016-08-10,2016-08-14,2016-08-17,2016-08-21,2016-08-24,2016-08-28,2016-08-31,2016-09-04,2016-09-07,2016-09-11
The Nice Guys,Spain,Tri Pictures,EUD,Complete,0,,,,310,,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14
The Nice Guys,Sri Lanka,PVR,LKR,Complete,0,,,,2,,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31
The Nice Guys,Sweden,Mis. Label,SEK,Complete,0,,,,54,,2016-06-08,2016-06-12,2016-06-15,2016-06-19,2016-06-22,2016-06-26,2016-06-29,2016-07-03,2016-07-06,2016-07-10,2016-07-13,2016-07-17,2016-07-20,2016-07-24,2016-07-27,2016-07-31,2016-08-03,2016-08-07,2016-08-10,2016-08-14
The Nice Guys,French-Speaking Switzerland,Ascot Elite,CHF,Complete,0,,,,12,,2016-05-15,2016-05-22,2016-05-22,2016-05-29,2016-05-29,2016-06-05,2016-06-05,2016-06-12,2016-06-12,2016-06-19,2016-06-19,2016-06-26,2016-06-26,2016-07-03,2016-07-03,2016-07-10,2016-07-10,2016-07-17,2016-07-17,2016-07-24
The Nice Guys,German-Speaking Switzerland,Ascot Elite,CHF,Complete,0,,,,65,,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07
The Nice Guys,Italian-Speaking Switzerland,Ascot Elite,CHF,Complete,0,,,,3,,2016-06-01,2016-06-05,2016-06-08,2016-06-12,2016-06-15,2016-06-19,2016-06-22,2016-06-26,2016-06-29,2016-07-03,2016-07-06,2016-07-10,2016-07-13,2016-07-17,2016-07-20,2016-07-24,2016-07-27,2016-07-31,2016-08-03,2016-08-07
The Nice Guys,Taiwan,Catchplay,TWD,Complete,0,,,,9,,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14,2016-08-19,2016-08-21
